,brand_id,rating,reviews,size,price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,primary_category,secondary_category,child_count,primary_category_label,secondary_category_label,rating_clusters
2542,6200,4.21,562.0,5,26.0,0,0,0,0,0,Makeup,Lip,9.0,4,20,4
2543,6200,4.3273,608.0,5,35.0,0,0,0,0,0,Makeup,Cheek,6.0,4,10,4
2544,6200,4.375,32.0,5,22.0,0,0,0,0,0,Makeup,Mini Size,4.0,4,26,4
2545,6200,3.878,410.0,5,28.0,0,0,0,0,0,Makeup,Eye,15.0,4,12,3
2546,6200,4.2103,794.0,5,20.0,0,0,0,0,0,Makeup,Lip,3.0,4,20,4
2547,6200,4.4068,1062.0,5,40.0,0,0,0,0,0,Makeup,Face,0.0,4,14,4
2548,6200,4.3919,472.0,5,27.0,0,0,0,0,0,Makeup,Lip,3.0,4,20,4
2549,6200,4.705,600.0,5,40.0,0,0,0,0,0,Makeup,Face,4.0,4,14,5
2550,6200,4.2293,157.0,0,24.0,1,0,0,1,0,Makeup,Cheek,1.0,4,10,4
2551,6200,3.366,530.0,5,23.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,2
2552,6200,3.5828,2915.0,5,24.0,0,0,0,0,0,Makeup,Eye,1.0,4,12,2
2553,6200,4.2303,595.0,0,34.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
2554,6200,4.6472,394.0,0,32.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,5
2555,6200,4.1922,541.0,0,16.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
2556,6200,4.4586,266.0,5,36.0,0,0,0,0,0,Makeup,Face,1.0,4,14,4
2557,6200,3.5842,1039.0,5,25.0,0,0,0,0,0,Makeup,Eye,13.0,4,12,2
2558,6200,4.7975,321.0,5,26.0,0,0,0,0,0,Makeup,Lip,0.0,4,20,5
2559,6200,4.4203,138.0,0,34.0,0,0,0,0,0,Makeup,Brushes & Applicators,1.0,4,8,4
2560,6200,4.7143,35.0,0,38.0,1,0,0,1,0,Makeup,Lip,0.0,4,20,5
2561,6200,3.9101,3438.0,5,24.0,0,0,0,0,0,Makeup,Eye,1.0,4,12,3
2562,6200,3.8604,265.0,1,20.0,0,0,0,0,0,Mini Size,Makeup,0.0,6,22,3
2563,6200,4.3253,372.0,5,20.0,0,0,0,0,0,Makeup,Lip,15.0,4,20,4
2564,6200,4.1025,439.0,5,22.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,3
2565,6200,4.602,98.0,5,28.0,0,0,1,1,0,Makeup,Face,0.0,4,14,5
2566,6200,3.7157,197.0,5,16.0,0,0,0,0,0,Makeup,Accessories,0.0,4,0,3
2567,6200,3.398,98.0,0,24.0,1,0,0,1,0,Makeup,Eye,0.0,4,12,2
2568,6200,3.7479,242.0,5,36.0,0,0,0,0,0,Makeup,Face,1.0,4,14,3
2569,6200,4.5566,106.0,0,36.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,5
2570,6200,3.6311,103.0,5,29.0,0,1,0,0,0,Makeup,Lip,4.0,4,20,2
2571,6200,4.6081,74.0,0,34.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,5
2572,6200,3.4339,242.0,5,140.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,2
2573,6200,3.0828,169.0,0,24.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,2
2574,6200,3.9164,275.0,0,16.0,0,0,0,0,0,Makeup,Lip,0.0,4,20,3
2575,6200,3.2,10.0,5,15.0,1,0,1,0,0,Mini Size,Makeup,0.0,6,22,2
2576,6200,3.1572,159.0,5,20.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,2
2577,6200,3.0,72.0,0,20.0,0,0,0,1,0,Makeup,Brushes & Applicators,0.0,4,8,2
2578,6200,4.7931,58.0,0,24.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,5
2579,6200,4.1176,68.0,1,20.0,0,0,0,0,0,Mini Size,Makeup,0.0,6,22,3
2580,6200,3.6944,72.0,5,19.0,1,0,0,0,0,Makeup,Lip,1.0,4,20,3
2581,6200,2.9749,199.0,5,13.0,0,0,0,1,0,Makeup,Eye,0.0,4,12,2
2582,6200,4.7091,55.0,0,34.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,5
2583,6200,3.5698,86.0,4,30.0,0,0,0,1,0,Makeup,Face,0.0,4,14,2
2584,6200,3.907,86.0,5,52.0,0,0,0,0,0,Bath & Body,Body Moisturizers,6.0,0,7,3
2585,6200,3.3455,55.0,1,32.0,0,0,0,0,0,Makeup,Face,4.0,4,14,2
2586,6200,4.1429,35.0,0,26.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
2587,6200,4.1565,230.0,5,34.0,0,0,0,0,0,Makeup,Face,3.0,4,14,4
2588,6200,4.4545,22.0,0,34.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
2589,6200,3.0345,87.0,5,32.0,0,0,0,0,0,Makeup,Face,0.0,4,14,2
2590,6200,3.7917,48.0,0,18.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,3
2591,6200,3.9533,107.0,0,36.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,3
2592,6200,3.338,71.0,0,12.0,0,0,0,0,0,Makeup,Lip,3.0,4,20,2
2593,6200,3.75,4.0,0,22.0,1,0,0,1,0,Mini Size,Makeup,0.0,6,22,3
2594,6200,3.3673,49.0,1,20.0,0,0,0,0,0,Mini Size,Makeup,0.0,6,22,2
2595,6200,4.1111,9.0,0,34.0,1,0,0,1,0,Makeup,Cheek,0.0,4,10,3
2596,6200,4.3182,22.0,0,10.0,0,0,0,0,0,Makeup,Accessories,0.0,4,0,4
2597,6200,4.4444,9.0,0,24.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
2598,6200,3.36,25.0,5,32.0,0,0,0,0,0,Makeup,Face,3.0,4,14,2
2599,6200,4.75,4.0,0,24.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,5
2600,6200,4.3333,6.0,0,24.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
2601,6200,4.0,1.0,0,58.0,1,0,1,0,0,Makeup,Value & Gift Sets,0.0,4,38,3
2602,6200,3.2857,7.0,0,16.0,1,0,1,1,0,Makeup,Brushes & Applicators,0.0,4,8,2
2603,6200,3.5,4.0,5,26.0,0,0,0,0,0,Makeup,Face,0.0,4,14,2
2605,6352,4.5174,460.0,5,23.0,0,0,1,0,1,Bath & Body,Body Moisturizers,2.0,0,7,4
2606,6352,4.0128,781.0,3,39.0,0,0,0,0,1,Skincare,Moisturizers,3.0,7,27,3
2607,6352,4.4484,533.0,5,24.0,0,0,0,0,1,Skincare,Lip Balms & Treatments,0.0,7,21,4
2608,6352,4.1052,485.0,5,34.0,0,0,0,0,1,Skincare,Cleansers,1.0,7,11,3
2609,6352,4.103,427.0,5,28.0,0,0,0,0,1,Skincare,Cleansers,2.0,7,11,3
2610,6352,4.6897,390.0,5,35.0,0,0,0,1,1,Skincare,Masks,0.0,7,24,5
2611,6352,4.1144,376.0,5,22.0,0,0,0,1,1,Skincare,Lip Balms & Treatments,0.0,7,21,3
2612,6352,4.2345,145.0,5,25.0,0,0,0,0,1,Bath & Body,Body Moisturizers,1.0,0,7,4
2613,6352,4.1552,58.0,5,23.0,0,0,1,0,1,Bath & Body,Body Moisturizers,0.0,0,7,4
2614,6352,3.625,72.0,5,34.0,0,0,0,0,1,Bath & Body,Bath & Shower,0.0,0,2,2
2615,6352,4.1739,299.0,5,14.0,0,0,0,0,1,Skincare,Cleansers,0.0,7,11,4
2616,6352,4.6554,296.0,5,34.0,0,0,0,0,1,Skincare,Moisturizers,0.0,7,27,5
2617,6352,4.0647,278.0,0,45.0,0,0,0,1,1,Skincare,Value & Gift Sets,0.0,7,38,3
2618,6352,4.5829,199.0,5,42.0,0,0,0,0,1,Skincare,Treatments,1.0,7,37,5
2619,6352,4.4348,184.0,2,42.0,0,0,0,0,1,Skincare,Treatments,1.0,7,37,4
2620,6352,4.1988,166.0,3,45.0,0,0,0,0,1,Skincare,Moisturizers,2.0,7,27,4
2621,6352,4.2,5.0,0,32.0,1,0,1,0,1,Bath & Body,Value & Gift Sets,0.0,0,38,4
2622,6352,4.1988,166.0,5,26.0,0,1,0,0,1,Skincare,Moisturizers,0.0,7,27,4
2623,6352,3.5143,70.0,1,36.0,0,0,0,0,1,Skincare,Eye Care,1.0,7,13,2
2624,6352,4.4865,37.0,5,35.0,0,0,0,0,1,Skincare,Moisturizers,0.0,7,27,4
2625,6352,3.0,6.0,0,10.0,0,0,1,0,1,Tools & Brushes,Beauty Accessories,0.0,8,3,2
2626,6352,4.2345,145.0,5,14.0,0,1,0,0,1,Bath & Body,Body Moisturizers,0.0,0,7,4
2627,6352,3.7727,22.0,5,15.0,0,0,1,0,1,Skincare,Mini Size,0.0,7,26,3
2628,6352,4.6522,23.0,5,39.0,0,0,0,0,1,Bath & Body,Body Moisturizers,0.0,0,7,5
2629,6352,3.7857,14.0,2,25.0,0,0,0,0,1,Skincare,Moisturizers,0.0,7,27,3
2630,6352,4.0909,11.0,5,34.0,0,1,0,0,1,Skincare,Cleansers,0.0,7,11,3
2631,6352,5.0,8.0,5,40.0,0,0,0,0,1,Skincare,Moisturizers,0.0,7,27,5
2632,6352,5.0,1.0,0,59.0,1,0,0,1,1,Skincare,Value & Gift Sets,0.0,7,38,5
2635,5972,4.52,7539.0,5,38.0,0,0,0,0,0,Skincare,Moisturizers,3.0,7,27,4
2636,5972,4.3738,4727.0,5,24.0,0,0,0,0,0,Skincare,Cleansers,2.0,7,11,4
2637,5972,4.4216,1466.0,5,30.0,0,0,0,0,0,Bath & Body,Bath & Shower,2.0,0,2,4
2638,5972,4.2781,2571.0,5,36.0,0,0,0,0,0,Skincare,Treatments,1.0,7,37,4
2639,5972,4.1988,1826.0,3,32.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2640,5972,4.4573,750.0,5,18.0,0,0,0,0,0,Mini Size,Skincare,0.0,6,34,4
2641,5972,3.9462,316.0,5,12.0,0,0,0,0,0,Bath & Body,Mini Size,0.0,0,26,3
2642,5972,4.5565,239.0,5,20.0,0,0,0,0,0,Bath & Body,Bath & Shower,1.0,0,2,5
2643,5972,4.0009,1072.0,3,36.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,3
2644,5972,4.2608,1062.0,5,24.0,0,0,0,0,0,Skincare,Cleansers,0.0,7,11,4
2645,5972,4.1964,988.0,3,28.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2646,5972,3.978,1046.0,5,12.0,0,0,0,0,0,Makeup,Lip,0.0,4,20,3
2647,5972,4.3046,417.0,5,12.0,0,0,0,0,0,Mini Size,Skincare,0.0,6,34,4
2648,5972,4.3114,562.0,3,44.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2649,5972,4.5356,534.0,3,44.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,5
2650,5972,4.4746,531.0,5,24.0,0,0,0,0,0,Skincare,Cleansers,0.0,7,11,4
2651,5972,4.2075,453.0,5,22.0,0,0,0,0,1,Makeup,Face,0.0,4,14,4
2652,5972,4.3545,440.0,2,36.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2653,5972,3.6735,392.0,1,36.0,0,0,0,0,0,Skincare,Eye Care,0.0,7,13,3
2654,5972,4.6781,351.0,5,50.0,0,0,0,0,1,Skincare,Treatments,0.0,7,37,5
2655,5972,4.2388,289.0,3,36.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2656,5972,3.5682,44.0,5,28.0,0,0,0,0,1,Bath & Body,Body Moisturizers,0.0,0,7,2
2657,5972,4.4878,246.0,5,28.0,0,0,0,0,0,Skincare,Sunscreen,0.0,7,35,4
2658,5972,3.6559,186.0,2,42.0,0,0,0,0,0,Skincare,Treatments,0.0,7,37,3
2659,5972,3.7222,162.0,1,44.0,0,0,0,0,0,Skincare,Eye Care,0.0,7,13,3
2660,5972,3.9811,159.0,2,58.0,0,0,0,0,0,Skincare,Treatments,0.0,7,37,3
2661,5972,3.9655,29.0,5,32.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,3
2662,5972,4.5727,110.0,5,40.0,0,0,0,0,0,Skincare,Treatments,0.0,7,37,5
2663,5972,3.9697,33.0,5,34.0,0,0,0,0,1,Bath & Body,Body Moisturizers,0.0,0,7,3
2664,5972,4.7273,88.0,5,44.0,0,1,0,0,0,Skincare,Treatments,0.0,7,37,5
2665,5972,4.5854,82.0,0,30.0,0,0,0,1,0,Skincare,Value & Gift Sets,0.0,7,38,5
2666,5972,3.9206,63.0,5,30.0,0,0,0,0,0,Hair,Shampoo & Conditioner,0.0,3,31,3
2667,5972,4.2857,77.0,0,26.0,0,0,0,0,0,Skincare,Treatments,0.0,7,37,4
2668,5972,3.6081,74.0,5,26.0,0,0,0,0,0,Skincare,Cleansers,0.0,7,11,2
2669,5972,3.8429,70.0,1,30.0,0,0,0,0,0,Skincare,Eye Care,0.0,7,13,3
2670,5972,4.5692,65.0,0,30.0,0,0,0,0,0,Skincare,Treatments,0.0,7,37,5
2671,5972,4.5366,41.0,5,30.0,0,0,0,1,0,Skincare,Masks,0.0,7,24,5
2672,5972,4.5614,114.0,5,20.0,0,1,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,5
2673,5972,4.6154,13.0,5,46.0,0,1,0,0,1,Skincare,Value & Gift Sets,0.0,7,38,5
2674,5972,4.0,4.0,0,30.0,0,0,0,0,0,Skincare,Value & Gift Sets,0.0,7,38,3
2675,5972,5.0,1.0,0,20.0,1,0,0,0,1,Skincare,Value & Gift Sets,0.0,7,38,5
2676,5972,5.0,1.0,0,30.0,1,1,0,0,1,Skincare,Value & Gift Sets,0.0,7,38,5
2677,6274,4.6158,177.0,2,77.0,0,0,1,0,1,Skincare,Treatments,1.0,7,37,5
2678,6274,4.4737,19.0,2,77.0,0,0,0,0,1,Skincare,Wellness,0.0,7,39,4
2679,6274,5.0,3.0,5,44.0,0,0,1,0,0,Skincare,Moisturizers,0.0,7,27,5
2681,6300,4.3732,544.0,5,34.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,4
2682,6300,3.5405,37.0,0,24.0,0,0,0,0,0,Fragrance,Value & Gift Sets,0.0,1,38,2
2683,6300,4.3732,544.0,5,34.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,4
2684,6300,4.2066,542.0,3,89.0,0,0,0,0,0,Fragrance,Women,1.0,1,40,4
2685,6300,4.5802,262.0,3,89.0,0,0,0,0,0,Fragrance,Women,1.0,1,40,5
2686,6300,4.2066,542.0,5,34.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,4
2687,6300,4.5802,262.0,5,34.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,5
2688,6300,4.175,120.0,5,34.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,4
2689,6300,4.1628,43.0,3,89.0,0,0,0,0,0,Fragrance,Women,1.0,1,40,4
2690,6300,4.175,120.0,5,34.0,0,0,0,0,0,Fragrance,Women,1.0,1,40,4
2691,6300,3.3,20.0,5,34.0,0,0,1,0,0,Fragrance,Women,1.0,1,40,2
2692,6300,3.3,20.0,5,34.0,0,0,1,0,0,Fragrance,Women,0.0,1,40,2
2693,6300,3.0414,411.0,3,89.0,0,0,1,0,0,Fragrance,Women,0.0,1,40,2
2694,6300,2.0,1.0,0,24.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,1
2695,6300,4.9167,24.0,5,52.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,5
2696,6300,3.0,2.0,5,52.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
2697,6300,3.0,1.0,4,56.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
2698,6300,2.3333,3.0,5,52.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,1
2699,6300,3.0,2.0,5,52.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
2701,7037,2.888,241.0,0,89.0,0,0,0,0,0,Skincare,High Tech Tools,0.0,7,19,2
2702,7037,4.4236,229.0,0,329.0,0,0,1,0,0,Skincare,High Tech Tools,0.0,7,19,4
2703,7037,3.8873,142.0,0,159.0,0,0,0,0,1,Skincare,Treatments,1.0,7,37,3
2704,7037,4.1228,114.0,0,219.0,0,0,0,0,0,Skincare,High Tech Tools,1.0,7,19,3
2705,7037,3.8785,107.0,0,179.0,0,0,0,0,0,Skincare,High Tech Tools,4.0,7,19,3
2706,7037,3.5,60.0,0,149.0,0,0,0,0,0,Skincare,Eye Care,0.0,7,13,2
2707,7037,4.8113,53.0,0,129.0,0,0,0,0,0,Skincare,High Tech Tools,2.0,7,19,5
2708,7037,4.3947,38.0,0,299.0,0,0,0,0,0,Skincare,High Tech Tools,2.0,7,19,4
2709,7037,4.5909,22.0,5,10.99,0,0,0,0,0,Skincare,Masks,0.0,7,24,5
2710,7037,3.55,20.0,0,69.0,0,0,0,0,0,Skincare,High Tech Tools,1.0,7,19,2
2711,7037,4.6316,19.0,5,21.99,0,0,0,0,0,Skincare,Masks,0.0,7,24,5
2712,7037,4.1667,18.0,5,10.99,0,0,0,0,0,Skincare,Masks,0.0,7,24,4
2713,7037,5.0,16.0,0,279.0,0,0,0,0,0,Skincare,High Tech Tools,0.0,7,19,5
2714,7037,4.8,15.0,0,279.0,0,0,0,0,0,Skincare,High Tech Tools,0.0,7,19,5
2715,7037,2.3,20.0,0,169.0,0,0,0,0,0,Tools & Brushes,Beauty Tools,2.0,8,5,1
2716,7037,1.8462,13.0,2,59.0,0,0,1,0,0,Skincare,Treatments,0.0,7,37,1
2717,7037,4.9231,13.0,0,279.0,0,0,0,0,0,Skincare,High Tech Tools,0.0,7,19,5
2718,7037,3.8182,11.0,5,20.0,0,0,0,1,0,Skincare,Masks,0.0,7,24,3
2719,7037,4.5,10.0,5,21.99,0,0,0,0,0,Skincare,Masks,0.0,7,24,4
2720,6468,3.0857,35.0,5,50.0,1,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,2
2721,6468,3.86,50.0,5,38.0,0,0,0,1,1,Fragrance,Candles & Home Scents,0.0,1,9,3
2722,6468,3.463,54.0,5,38.0,0,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,2
2723,6468,1.7727,22.0,0,75.0,1,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,1
2724,6468,4.0,22.0,0,72.0,0,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,3
2725,6468,3.15,20.0,0,50.0,1,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,2
2726,6468,3.84,25.0,5,38.0,0,0,1,0,1,Fragrance,Candles & Home Scents,0.0,1,9,3
2727,6468,4.0,3.0,0,50.0,1,0,0,1,0,Fragrance,Value & Gift Sets,0.0,1,38,3
2728,6468,3.0,6.0,0,50.0,1,0,0,0,0,Fragrance,Value & Gift Sets,0.0,1,38,2
2729,6468,3.5556,9.0,5,38.0,1,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,2
2730,6468,4.375,8.0,5,38.0,1,0,1,0,1,Fragrance,Candles & Home Scents,0.0,1,9,4
2731,6468,3.5,8.0,5,38.0,1,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
2732,6468,4.5,6.0,5,38.0,1,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,4
2733,6468,3.6667,6.0,5,38.0,1,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,3
2734,6468,3.8,5.0,5,38.0,1,0,1,0,1,Fragrance,Candles & Home Scents,0.0,1,9,3
2735,6468,4.3333,3.0,5,38.0,1,0,1,0,1,Fragrance,Candles & Home Scents,0.0,1,9,4
2736,6468,3.7143,7.0,5,38.0,1,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,3
2737,6468,5.0,2.0,5,38.0,1,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,5
2738,6468,3.3,10.0,5,38.0,1,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
2739,6468,5.0,1.0,5,38.0,1,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,5
2740,6468,4.3333,3.0,5,38.0,1,0,0,0,1,Fragrance,Candles & Home Scents,0.0,1,9,4
2741,6468,2.1667,6.0,5,38.0,1,0,1,0,1,Fragrance,Candles & Home Scents,0.0,1,9,1
2742,6468,1.3333,3.0,5,38.0,1,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,1
2743,6347,3.9218,371.0,5,28.0,0,0,0,0,0,Makeup,Face,2.0,4,14,3
2744,6347,4.318,283.0,5,26.0,0,0,1,0,0,Makeup,Cheek,3.0,4,10,4
2745,6347,4.69,229.0,5,24.0,0,0,0,0,0,Makeup,Lip,3.0,4,20,5
2746,6347,4.3784,222.0,3,34.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2747,6347,4.5311,209.0,5,32.0,0,0,0,0,0,Skincare,Cleansers,0.0,7,11,4
2748,6347,4.127,189.0,5,20.0,0,0,0,0,0,Makeup,Lip,0.0,4,20,3
2749,6347,4.7219,151.0,5,28.0,0,0,0,0,1,Makeup,Face,2.0,4,14,5
2750,6347,4.2732,355.0,5,26.0,0,0,0,0,1,Makeup,Eye,0.0,4,12,4
2751,6347,3.5,8.0,0,25.0,1,0,0,0,1,Makeup,Value & Gift Sets,0.0,4,38,2
2752,6347,4.4556,518.0,5,24.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,4
2753,6347,4.7634,262.0,5,38.0,0,1,0,0,1,Makeup,Face,0.0,4,14,5
2754,4348,4.3628,8733.0,5,39.0,0,0,0,0,0,Skincare,Cleansers,2.0,7,11,4
2755,4348,4.2837,2957.0,5,28.0,0,0,0,0,0,Skincare,Lip Balms & Treatments,0.0,7,21,4
2756,4348,4.1887,2411.0,5,64.0,0,0,0,0,0,Skincare,Masks,1.0,7,24,4
2757,4348,4.1991,2200.0,5,19.0,0,0,0,0,0,Skincare,Lip Balms & Treatments,2.0,7,21,4
2758,4348,4.7724,1872.0,5,80.0,0,0,0,0,0,Skincare,Treatments,1.0,7,37,5
2759,4348,4.5877,1807.0,5,46.0,0,0,0,0,0,Skincare,Moisturizers,1.0,7,27,5
2760,4348,4.2199,1833.0,5,19.0,0,0,0,0,0,Makeup,Lip,0.0,4,20,4
2761,4348,4.4843,1687.0,5,56.0,0,0,0,0,0,Skincare,Moisturizers,1.0,7,27,4
2762,4348,4.8434,1386.0,5,95.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,5
2763,4348,4.1636,1351.0,5,46.0,0,0,0,0,0,Skincare,Cleansers,1.0,7,11,4
2764,4348,4.1597,1259.0,5,33.0,0,0,0,0,0,Skincare,Cleansers,1.0,7,11,4
2765,4348,4.4586,1232.0,2,29.0,0,0,0,0,0,Skincare,Masks,1.0,7,24,4
2766,4348,4.3628,8720.0,5,15.0,0,0,0,0,0,Mini Size,Skincare,0.0,6,34,4
2767,4348,4.5244,1148.0,0,25.0,0,0,0,0,0,Skincare,Lip Balms & Treatments,11.0,7,21,4
2768,4348,4.797,1128.0,5,69.0,0,0,0,0,0,Skincare,Masks,1.0,7,24,5
2769,4348,4.5196,1070.0,5,64.0,0,0,0,0,0,Skincare,Cleansers,1.0,7,11,4
2770,4348,4.3963,1070.0,5,54.0,0,0,0,0,0,Skincare,Moisturizers,1.0,7,27,4
2771,4348,4.5838,978.0,5,60.0,0,0,0,0,0,Skincare,Treatments,0.0,7,37,5
2772,4348,4.1067,937.0,5,15.0,0,0,0,0,0,Skincare,Cleansers,0.0,7,11,3
2773,4348,4.2919,908.0,5,96.0,0,0,0,0,0,Skincare,Masks,1.0,7,24,4
2774,4348,4.3914,856.0,5,67.0,0,0,0,0,0,Bath & Body,Bath & Shower,0.0,0,2,4
2775,4348,4.4037,763.0,1,45.0,0,0,0,0,0,Skincare,Eye Care,0.0,7,13,4
2776,4348,4.426,716.0,5,44.0,0,0,0,0,0,Skincare,Cleansers,0.0,7,11,4
2777,4348,4.3891,699.0,5,25.0,0,0,0,0,0,Skincare,Lip Balms & Treatments,0.0,7,21,4
2778,4348,3.8768,609.0,1,68.0,0,0,0,0,0,Skincare,Eye Care,0.0,7,13,3
2779,4348,4.6973,598.0,5,28.0,0,0,0,0,0,Skincare,Lip Balms & Treatments,0.0,7,21,5
2780,4348,4.0833,528.0,5,25.0,0,0,0,0,0,Skincare,Lip Balms & Treatments,0.0,7,21,3
2781,4348,4.351,490.0,5,69.0,0,0,0,0,0,Skincare,Masks,1.0,7,24,4
2782,4348,4.1369,482.0,5,96.0,0,0,0,0,0,Skincare,Masks,1.0,7,24,3
2783,4348,4.2411,419.0,5,48.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2784,4348,4.125,336.0,5,26.0,0,0,0,0,0,Skincare,Mini Size,0.0,7,26,3
2785,4348,4.3054,167.0,5,82.0,0,0,0,0,0,Bath & Body,Bath & Shower,0.0,0,2,4
2786,4348,4.2964,280.0,5,28.0,0,0,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,4
2787,4348,4.0903,144.0,5,28.0,0,0,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,3
2788,4348,3.8956,182.0,5,15.0,0,0,0,0,0,Skincare,Mini Size,0.0,7,26,3
2789,4348,4.7306,720.0,5,32.0,0,0,0,0,0,Bath & Body,Bath & Shower,0.0,0,2,5
2790,4348,4.7869,704.0,5,42.0,0,0,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,5
2791,4348,3.9935,154.0,1,22.0,0,0,0,0,0,Skincare,Mini Size,0.0,7,26,3
2792,4348,4.0065,153.0,5,95.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,3
2793,4348,4.3333,81.0,5,28.0,0,0,1,0,0,Bath & Body,Body Moisturizers,0.0,0,7,4
2794,4348,3.9926,136.0,1,28.0,0,0,0,0,0,Skincare,Mini Size,0.0,7,26,3
2795,4348,3.901,101.0,5,75.0,0,0,1,0,0,Skincare,Treatments,0.0,7,37,3
2796,4348,4.7846,492.0,5,20.0,0,0,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,5
2797,4348,4.1698,53.0,2,26.0,0,0,0,0,0,Mini Size,Skincare,0.0,6,34,4
2798,4348,3.6071,28.0,5,26.0,0,0,0,0,0,Mini Size,Skincare,0.0,6,34,2
2799,4348,3.7733,75.0,1,21.0,0,0,0,0,0,Skincare,Mini Size,0.0,7,26,3
2800,4348,3.9714,70.0,1,28.0,0,0,0,0,0,Skincare,Treatments,0.0,7,37,3
2801,4348,4.1667,24.0,5,28.0,0,0,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,4
2802,4348,3.7619,63.0,1,72.0,0,0,0,0,0,Skincare,Eye Care,0.0,7,13,3
2803,4348,3.9808,52.0,1,18.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,3
2804,4348,3.76,25.0,5,28.0,0,0,1,0,0,Bath & Body,Body Moisturizers,0.0,0,7,3
2805,4348,4.5135,37.0,5,15.0,0,0,1,0,0,Bath & Body,Bath & Shower,0.0,0,2,4
2806,4348,4.3571,28.0,2,40.0,0,0,0,0,0,Skincare,Mini Size,0.0,7,26,4
2807,4348,4.4706,17.0,5,24.0,0,0,0,0,0,Skincare,Moisturizers,0.0,7,27,4
2808,4348,4.2,20.0,5,15.0,0,0,1,0,0,Bath & Body,Bath & Shower,0.0,0,2,4
